	Row.names	taxon	confidence	14LRNDecember2016ITS	14LRNDecember2017ITS	14LRNJune2017ITS	14LRNMarch2017ITS	14LRNMarch2018ITS	14LRNSeptember2017ITS	14RRXAugust2016ITS	14RRXDecember2016ITS	14RRXDecember2017ITS	14RRXJune2017ITS	14RRXMarch2017ITS	14RRXMarch2018ITS	14RRXSeptember2017ITS	18LXNAugust2016ITS	18LXNDecember2016ITS	18LXNDecember2017ITS	18LXNJune2017ITS	18LXNMarch2017ITS	18LXNMarch2018ITS	18LXNSeptember2017ITS	18RXXAugust2016ITS	18RXXDecember2016ITS	18RXXDecember2017ITS	18RXXJune2017ITS	18RXXMarch2017ITS	18RXXMarch2018ITS	18RXXSeptember2017ITS	20LRXAugust2016ITS	20LRXDecember2016ITS	20LRXDecember2017ITS	20LRXJune2017ITS	20LRXMarch2017ITS	20LRXMarch2018ITS	20LRXSeptember2017ITS	20RRNDecember2016ITS	20RRNDecember2017ITS	20RRNJune2017ITS	20RRNMarch2017ITS	20RRNMarch2018ITS	20RRNSeptember2017ITS	22LXXAugust2016ITS	22LXXDecember2016ITS	22LXXDecember2017ITS	22LXXJune2017ITS	22LXXMarch2017ITS	22LXXMarch2018ITS	22LXXSeptember2017ITS	22RXNAugust2016ITS	22RXNDecember2016ITS	22RXNDecember2017ITS	22RXNJune2017ITS	22RXNMarch2017ITS	22RXNMarch2018ITS	22RXNSeptember2017ITS	25LRXAugust2016ITS	25LRXDecember2016ITS	25LRXDecember2017ITS	25LRXJune2017ITS	25LRXMarch2017ITS	25LRXMarch2018ITS	25LRXSeptember2017ITS	25RRNAugust2016ITS	25RRNDecember2016ITS	25RRNDecember2017ITS	25RRNJune2017ITS	25RRNMarch2017ITS	25RRNMarch2018ITS	25RRNSeptember2017ITS	27LXNAugust2016ITS	27LXNDecember2016ITS	27LXNDecember2017ITS	27LXNMarch2017ITS	27LXNMarch2018ITS	27LXNSeptember2017ITS	27RXXAugust2016ITS	27RXXDecember2016ITS	27RXXJune2017ITS	27RXXMarch2017ITS	27RXXMarch2018ITS	27RXXSeptember2017ITS	32LXNAugust2016ITS	32LXNDecember2016ITS	32LXNDecember2017ITS	32LXNMarch2017ITS	32LXNMarch2018ITS	32LXNSeptember2017ITS	32RXXAugust2016ITS	32RXXDecember2016ITS	32RXXDecember2017ITS	32RXXJune2017ITS	32RXXMarch2017ITS	32RXXMarch2018ITS	32RXXSeptember2017ITS	35LRXAugust2016ITS	35LRXDecember2016ITS	35LRXDecember2017ITS	35LRXJune2017ITS	35LRXMarch2017ITS	35LRXMarch2018ITS	35LRXSeptember2017ITS	35RRNAugust2016ITS	35RRNDecember2016ITS	35RRNDecember2017ITS	35RRNJune2017ITS	35RRNMarch2017ITS	35RRNMarch2018ITS	35RRNSeptember2017ITS	45LRXDecember2016ITS	45LRXDecember2017ITS	45LRXJune2017ITS	45LRXMarch2017ITS	45LRXMarch2018ITS	45LRXSeptember2017ITS	45RRNAugust2016ITS	45RRNDecember2016ITS	45RRNDecember2017ITS	45RRNJune2017ITS	45RRNMarch2017ITS	45RRNMarch2018ITS	45RRNSeptember2017ITS	46LXNAugust2016ITS	46LXNDecember2016ITS	46LXNDecember2017ITS	46LXNJune2017ITS	46LXNMarch2017ITS	46LXNMarch2018ITS	46LXNSeptember2017ITS	46RXXAugust2016ITS	46RXXDecember2016ITS	46RXXDecember2017ITS	46RXXJune2017ITS	46RXXMarch2017ITS	46RXXMarch2018ITS	46RXXSeptember2017ITS	47LRNAugust2016ITS	47LRNDecember2016ITS	47LRNDecember2017ITS	47LRNJune2017ITS	47LRNMarch2017ITS	47LRNMarch2018ITS	47LRNSeptember2017ITS	47RRXAugust2016ITS	47RRXDecember2016ITS	47RRXDecember2017ITS	47RRXJune2017ITS	47RRXMarch2017ITS	47RRXMarch2018ITS	47RRXSeptember2017ITS	48LXXAugust2016ITS	48LXXDecember2016ITS	48LXXDecember2017ITS	48LXXJune2017ITS	48LXXMarch2017ITS	48LXXMarch2018ITS	48LXXSeptember2017ITS	48RXNAugust2016ITS	48RXNDecember2016ITS	48RXNDecember2017ITS	48RXNJune2017ITS	48RXNMarch2017ITS	48RXNMarch2018ITS	48RXNSeptember2017ITS	4LXXAugust2016ITS	4LXXDecember2016ITS	4LXXDecember2017ITS	4LXXJune2017ITS	4LXXMarch2017ITS	4LXXSeptember2017ITS	4RXNAugust2016ITS	4RXNDecember2017ITS	4RXNJune2017ITS	4RXNMarch2017ITS	4RXNMarch2018ITS	4RXNSeptember2017ITS	5LRNDecember2016ITS	5LRNDecember2017ITS	5LRNJune2017ITS	5LRNMarch2017ITS	5LRNMarch2018ITS	5LRNSeptember2017ITS	5RRXAugust2016ITS	5RRXDecember2016ITS	5RRXDecember2017ITS	5RRXJune2017ITS	5RRXMarch2017ITS	5RRXMarch2018ITS	5RRXSeptember2017ITS	7LRXAugust2016ITS	7LRXDecember2016ITS	7LRXDecember2017ITS	7LRXJune2017ITS	7LRXMarch2017ITS	7LRXMarch2018ITS	7LRXSeptember2017ITS	7RRNDecember2016ITS	7RRNDecember2017ITS	7RRNJune2017ITS	7RRNMarch2017ITS	7RRNSeptember2017ITS	8LXXAugust2016ITS	8LXXDecember2016ITS	8LXXDecember2017ITS	8LXXJune2017ITS	8LXXMarch2017ITS	8LXXMarch2018ITS	8LXXSeptember2017ITS	8RXNAugust2016ITS	8RXNDecember2016ITS	8RXNDecember2017ITS	8RXNJune2017ITS	8RXNMarch2017ITS	8RXNMarch2018ITS	8RXNSeptember2017ITS
109	068e6fdaff23f80a924efbafd5d04378	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.83642468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	06a0cae259435ddd57299a395c283ab6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.927540777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	06aad4de013f38257e222989ea23cd02	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum	0.947356588	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	344	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	126	0	0	0	0	0	0	0	0	411	0	0	0	0	152	0	310	0	0	0	0	0	126	0	0	0	0	0	0	258	0	0	566	0	0	0	213	0	0	0	0	0	0	0	80	0	0	171	0	68	0	0	0	181	0	0	228	0	0	0	0	0	0	0	0	0	184	314	0	421	0	0	0	0	113	483	0	0	0	242	0	0	0	0	139	304	104	0	0	0	0	0	0	209	0	0	256	0	0	0	0	0	0	204	0	0	0	0	48	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	432	0	0	77	0	0	0	430	0	0	0	505	0	0	0	200	393	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	237	0	0	0
112	06abf38008ed84f7a927738b4959554a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Ascochyta;s__Ascochyta_manawaorae	0.96735458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	06b379b239858209c6d90998971f30b1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__unidentified;g__unidentified;s__unidentified	0.998735619	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	9	0	0	0	0	0	0	206	0	0	0	0	0	0	15	125	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	302	129	0	0	0	0	109	176	48	0	0	0	0	202	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	06b9b443bd41ae731bf61ec44903676b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__unidentified	0.772061034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	06be9e084f08d57280c4cb12aab9a3d6	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_slooffiae	0.999041742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	06c25185439d80013081ff2348a8edef	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Genolevuria	0.99765368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	06cacafa8a025e7696f808fde72feab1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum	0.846490911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	06e6faa7b3c00a6fbe38ef9a5a6ddea1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.989730299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0
119	06ee3cf2a3d2079fba3dea248d1fbc1f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Nectriopsis;s__Nectriopsis_rexiana	0.94240073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	06f1819a6d1288aea8004ea35271bb6b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae	0.868930515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	07325e2b3927633c3a0ed4846296b2f1	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.759474085	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	413	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	350	0	0	0	0	0	216	0	0	63	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	243	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	22	0	0	0
122	075b020f01c0c716f4659d758748eec5	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.996007805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	07606d8f12582a20413209f27a23a8a5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris;s__Comoclathris_spartii	0.828536261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	71	0	0	161	0	413	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	29	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	151	0	0	0	0	0
124	076f2348864150a3a5d4b8b944a2a908	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__unidentified;s__unidentified	0.994015002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	07799139a1c7c3e4a54e16323088c0aa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__unidentified	0.778046334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	077c5d851bee700e449753dbd2041a64	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Phoma;s__Phoma_aloes	0.955640348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	079622852ac4847c0ce03f9de004feb0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Glarea;s__unidentified	0.971873644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
128	079cadd380b8c6f5aee58b6319a168de	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_sp	0.784965041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	07a3395e80c868d5a1e06dbba672c701	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.999999027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
